spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
LTCM20-SNAPSHOT-4513cfd78c7d,LTCM20,BITMEX_INSTRUMENT_SNAPSHOT,2020-03-13T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4513cfd78c7d7aa573df984795dff5b73104b1f9125d9f72a32d91f66df1863d,Current snapshot version generated locally without network access.
LTCM21-SNAPSHOT-6f922a2884b6,LTCM21,BITMEX_INSTRUMENT_SNAPSHOT,2021-03-12T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,6f922a2884b64983b5eb0cf27bb9dc0fe91ffa1111f9806cc9813f8f6d6e7c33,Current snapshot version generated locally without network access.
LTCU17-SNAPSHOT-32bf663c899d,LTCU17,BITMEX_INSTRUMENT_SNAPSHOT,2017-06-16T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,32bf663c899df3167949fe8e5674163d0df956cdfa6b29a89a310b6a1f907f38,Current snapshot version generated locally without network access.
LTCU18-SNAPSHOT-15c097b5e459,LTCU18,BITMEX_INSTRUMENT_SNAPSHOT,2018-06-19T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,15c097b5e459e7f5f5fe7afb7c449aae7bcae6651eb473d8ac2cede68471b35c,Current snapshot version generated locally without network access.
LTCU19-SNAPSHOT-8489d4c879de,LTCU19,BITMEX_INSTRUMENT_SNAPSHOT,2019-06-14T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8489d4c879de16b17e3134c361c831167615d1f71c67d1183e323f2e1bdbf465,Current snapshot version generated locally without network access.
LTCU20-SNAPSHOT-f887e4b4f135,LTCU20,BITMEX_INSTRUMENT_SNAPSHOT,2020-06-12T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f887e4b4f13577f149aeb7ff2cdaaa56ed5d53b28e3da17372124e0b01591925,Current snapshot version generated locally without network access.
LTCU21-SNAPSHOT-467dc1a462b5,LTCU21,BITMEX_INSTRUMENT_SNAPSHOT,2021-06-16T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,467dc1a462b598a4c588b38cea5ce3b965029340ee2f41e3f98a66dd4f3b2408,Current snapshot version generated locally without network access.
LTCUSD-SNAPSHOT-ece3807d1fda,LTCUSD,BITMEX_INSTRUMENT_SNAPSHOT,2020-07-30T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,LTC,USD,XBT,XBT,0.000002,XBT,200,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ece3807d1fda97aa1c77b8ab869fd3593e25115956a42c0a79deb8869c969ec7,Current snapshot version generated locally without network access.
LTCUSDT-SNAPSHOT-553fc2e9e38d,LTCUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2021-11-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,USDT,USDT,USDT,0.0001,LTC,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,553fc2e9e38dad3ca45f79ebea4c9a533e39e197b25ce0b7629b0829f29197fd,Current snapshot version generated locally without network access.
LTCXBT-SNAPSHOT-4c96ba9905d0,LTCXBT,BITMEX_INSTRUMENT_SNAPSHOT,2016-05-09T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,,LTC,100000000,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4c96ba9905d04eee42699d2bc623ca2ed11731b9faa31cc27ec3cb4edb91975e,Current snapshot version generated locally without network access.
LTCZ17-SNAPSHOT-5d2c0e38ba70,LTCZ17,BITMEX_INSTRUMENT_SNAPSHOT,2017-09-14T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5d2c0e38ba704843d4121bdc15e18794e169a67baf66dc04771d7e4b09f226a6,Current snapshot version generated locally without network access.
LTCZ18-SNAPSHOT-aa2f326ba912,LTCZ18,BITMEX_INSTRUMENT_SNAPSHOT,2018-09-21T02:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,aa2f326ba9122a7a80583b0b068a3dd5f87fd45c26d367739d0ee6368e0e24c2,Current snapshot version generated locally without network access.
LTCZ19-SNAPSHOT-95f64487dd85,LTCZ19,BITMEX_INSTRUMENT_SNAPSHOT,2019-09-13T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,95f64487dd855a3302498eb8dc26fdcb50b3a1c15de829055cf3ea4fa530dab4,Current snapshot version generated locally without network access.
LTCZ20-SNAPSHOT-6c0bdf235daa,LTCZ20,BITMEX_INSTRUMENT_SNAPSHOT,2020-09-11T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,1,LTC,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,6c0bdf235daa3f661a037c99808dc4319fd67086845120e72516d6616afc6e5b,Current snapshot version generated locally without network access.
LTCZ21-SNAPSHOT-88d0256cbe91,LTCZ21,BITMEX_INSTRUMENT_SNAPSHOT,2021-09-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,LTC,XBT,XBT,XBT,0.00000001,LTC,1,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,88d0256cbe9152588fc6eafac99c711fe7c65192834b3af5a839566b56dc4461,Current snapshot version generated locally without network access.
LUNAUSD-QUANTO-XBT-2021,LUNAUSD,CONFIGURED_HISTORICAL,2021-09-23T04:00:00Z,2022-06-02T04:00:00Z,QUANTO,.BLUNA,USD,XBT,XBT,0.00001,XBT,1000,OFFICIAL_EXPLICIT,,"{""execution_cross_check"": ""358/358 Trade rows agree.""}",https://www.bitmex.com/blog/the-lunausd-quanto-perpetual-trading-now-on-bitmex,,,Historical LUNAUSD interval ends at the later snapshot boundary.
LUNAUSD-SNAPSHOT-2a2ec37494b2,LUNAUSD,BITMEX_INSTRUMENT_SNAPSHOT,2022-06-02T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,LUNA,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2a2ec37494b2f16cc5d463098a994ed9aefbb4e21cd95bb8323a965babdee4ed,Current snapshot version generated locally without network access.
LUNAUSDT-SNAPSHOT-dbd196dcc735,LUNAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-06-02T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,LUNA,USDT,USDT,USDT,0.001,LUNA,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,dbd196dcc73549e6ee07c353a186f5ba9dfd9ac8fff675f1e0e9a871c7167129,Current snapshot version generated locally without network access.
LUNCUSDT-SNAPSHOT-c127f0f535c9,LUNCUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-12-06T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,LUNC,USDT,USDT,USDT,1,LUNC,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,c127f0f535c911998007106065fad7e463b70e7675aed5c6ece8dadce370bb79,Current snapshot version generated locally without network access.
MAJORUSDT-SNAPSHOT-ec6456f7edf4,MAJORUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-11-29T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MAJOR,USDT,USDT,USDT,1,MAJOR,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ec6456f7edf4c2d7366e4357549eedcd94b4c16dab5c3af74c26d3d7fee07f85,Current snapshot version generated locally without network access.
MANAUSDT-SNAPSHOT-e92cfbeec227,MANAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-01-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MANA,USDT,USDT,USDT,0.001,MANA,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e92cfbeec2278611c6da292a7d88089812e3da81af749755281548be014eeeaa,Current snapshot version generated locally without network access.
MANTAUSDT-SNAPSHOT-05fe56de743f,MANTAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-18T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,MANTA,USDT,USDT,USDT,1,MANTA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,05fe56de743f2ac2c21db367e32b5c192d928af6d0625ef47be7e5d9546e6f29,Current snapshot version generated locally without network access.
MANTAUSDTF24-SNAPSHOT-bf7cb7a26d5c,MANTAUSDTF24,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-16T06:00:00Z,9999-12-31T00:00:00Z,LINEAR,MANTA,USDT,USDT,USDT,1,MANTA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bf7cb7a26d5c44ee282c0274985a9e18d1a075eedb0329b5e7c6438d1890d688,Current snapshot version generated locally without network access.
MATICUSDT-SNAPSHOT-7520c63b863d,MATICUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-01-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MATIC,USDT,USDT,USDT,0.01,MATIC,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7520c63b863d2dffef813500803daa6366648481c9f0d31794a3df1cf1a4f77d,Current snapshot version generated locally without network access.
MBLUSDT-SNAPSHOT-f0dadb7fde96,MBLUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MBL,USDT,USDT,USDT,1,MBL,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f0dadb7fde961cdc5dddca1596a288e72673c769452c5f0c032162f6a0707184,Current snapshot version generated locally without network access.
MELANIAUSDT-SNAPSHOT-9d3e53b553a5,MELANIAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-01-20T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MELANIA,USDT,USDT,USDT,0.01,MELANIA,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,9d3e53b553a516b8115fde79ce476cfc9c6e5eaa6bd0afd8dd60e5aa887a36b0,Current snapshot version generated locally without network access.
MEMEMEXTUSDT-SNAPSHOT-2dfe102de15d,MEMEMEXTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-07-04T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MEMEMEXT,USDT,USDT,USDT,0.0001,MEMEMEXT,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2dfe102de15d94a58b6bca64059983f4e46892742e68b5c036cef88d31ff6b89,Current snapshot version generated locally without network access.
MEMEUSDT-SNAPSHOT-091ab204d9ce,MEMEUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-03T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,MEME,USDT,USDT,USDT,1,MEME,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,091ab204d9ce27d9e6b3c2f443effac412b4d8229c91a15629ee210584939344,Current snapshot version generated locally without network access.
MEMEUSDTX23-SNAPSHOT-7b1a4e6d75ae,MEMEUSDTX23,BITMEX_INSTRUMENT_SNAPSHOT,2023-10-30T06:00:00Z,9999-12-31T00:00:00Z,LINEAR,MEME,USDT,USDT,USDT,1,MEME,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7b1a4e6d75ae6dbf40feb0119729c39bca5fdda672c789eb8f0bff559c166ec9,Current snapshot version generated locally without network access.
MERLUSD-SNAPSHOT-f5a521526c43,MERLUSD,BITMEX_INSTRUMENT_SNAPSHOT,2024-04-19T12:00:00Z,9999-12-31T00:00:00Z,QUANTO,MERL,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f5a521526c43c19468fd8087be7b37a4c23d5765c6b70b74315926ae1de67be8,Current snapshot version generated locally without network access.
METAMEXTUSDT-SNAPSHOT-a3a7212325c3,METAMEXTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-02-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,METAMEXT,USDT,USDT,USDT,0.0001,METAMEXT,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a3a7212325c3886cd2e3d7d67266628586b56fa21c4812510fe7fb5f9534cf02,Current snapshot version generated locally without network access.
METAUSDT-SNAPSHOT-fdad8f3685a3,METAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-15T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,META,USDT,USDT,USDT,0.01,META,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,fdad8f3685a331f6ab3ccecb2fe99af5f485bd5c0ba0f6e65466cec3f1465085,Current snapshot version generated locally without network access.
MEUSDT-SNAPSHOT-a7b7c8040925,MEUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-12-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ME,USDT,USDT,USDT,1,ME,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a7b7c80409256b294486016f07d8a2a115213ae6586d8a40b81fa47ebefe66e6,Current snapshot version generated locally without network access.
MEUSDTZ25-SNAPSHOT-48232b93fbc8,MEUSDTZ25,BITMEX_INSTRUMENT_SNAPSHOT,2024-11-21T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,ME,USDT,USDT,USDT,1,ME,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,48232b93fbc8eb093162275f4a15a13bfd648604ec62f83ee1bf7a2437de3cfd,Current snapshot version generated locally without network access.
MEWUSDT-SNAPSHOT-140b4447ded9,MEWUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-04-04T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MEW,USDT,USDT,USDT,1,MEW,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,140b4447ded9017e60bb00e9deac9ec95c785378449bc4918da44ef5323f8cf8,Current snapshot version generated locally without network access.
MGOUSDT-SNAPSHOT-89202d739b87,MGOUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-06-25T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MGO,USDT,USDT,USDT,1,MGO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,89202d739b876c06979d683a8007119308320e5b3d7772097f5fdb8c65e566be,Current snapshot version generated locally without network access.
MINAUSDT-SNAPSHOT-82efeba966c0,MINAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-02T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MINA,USDT,USDT,USDT,1,MINA,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,82efeba966c05b7dcc33873bc4dee3151dcf0e14417af5e92a2be9364f6b2f56,Current snapshot version generated locally without network access.
MLKUSDT-SNAPSHOT-e8c2b82dba32,MLKUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-28T06:00:00Z,9999-12-31T00:00:00Z,LINEAR,MLK,USDT,USDT,USDT,1,MLK,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e8c2b82dba3216c7d9c6dee0c5cba1c76a7a2b3db070ce6d01c121a84008ace0,Current snapshot version generated locally without network access.
